name,categories,city,province,country,latitude,longitude,postalCode,address
Wendy's,Fast Food,Nashville,TN,US,36.144821,-86.745705,37210,860 Elm Hill Pike
Wendy's,Fast Food Restaurant,Memphis,TN,US,35.031047,-90.02455,38116,4320 Elvis Presley Blvd
Wendy's,Fast Food Restaurant and Burger Joint,Memphis,TN,US,35.052066,-89.921016,38118,4272 Winchester Rd
Wendy's,Fast Food Restaurants,Memphis,TN,US,35.212217,-89.917813,38128,3196 Austin Peay Hwy
Wendy's,Fast Food Restaurant and Burger Joint,Memphis,TN,US,35.13362,-89.965221,38111,2895 Poplar Ave
Wendy's,Fast Food Restaurant,Knoxville,TN,US,35.955571,-83.934543,37916,1816 Cumberland Ave
Wendy's,Fast Food Restaurant and Burger Joint South Knoxville,Knoxville,TN,US,35.952283,-83.914997,37920,2401 Chapman Hwy
Wendy's,Fast Food Restaurants,Johnson City,TN,US,36.349463,-82.398973,37604,3201 Peoples St
Wendy's,Fast Food Restaurants,Johnson City,TN,US,36.375194,-82.427568,37615,2700 Boones Creek Rd
Wendy's,Fast Food Restaurant and Burger Joint,Greeneville,TN,US,36.176637,-82.799243,37745,1330 E Andrew Johnson Hwy
Arby's,Fast Food Restaurant,Denver,CO,US,39.745201,-104.991627,80202,1600 California St
Chick-fil-A,Fast Food Restaurant,Fayetteville,GA,US,33.468348,-84.442533,30214,221 Banks Sta
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Duluth,GA,US,34.001608,-84.169754,30096,3555 Peachtree Industrial Blvd
Chick-fil-A,Fast Food Restaurant and Fried Chicken Joint,Atlanta,GA,US,33.653994,-84.506169,30344,3410 Camp Creek Pkwy
Chick-fil-A,Fast Food Restaurants,Atlanta,GA,US,33.681416,-84.423977,30344,1065 Cleveland Ave
Chick-fil-A,Fast Food Restaurant,Dalton,GA,US,34.760464,-84.996358,30720,1517 W Walnut Ave
Chick-fil-A,Fast Food Restaurant,Cartersville,GA,US,34.17173,-84.782396,30121,115 Cherokee Pl
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Centerville,GA,US,32.618462,-83.684043,31028,2922 Watson Blvd
Chick-fil-A,Fast Food Restaurant,Canton,GA,US,34.257257,-84.463846,30114,130 Keith Dr
Chick-fil-A,Fast Food Restaurant,Buford,GA,US,34.064684,-83.988919,30519,3235 Buford Dr
Chick-fil-A,Fast Food Restaurant,Brunswick,GA,US,31.212234,-81.491626,31520,70 Golden Isles Plz
Chick-fil-A,Fast Food,Atlanta,GA,US,33.763596,-84.372285,30312,340 Boulevard NE
Chick-fil-A,Fast Food Restaurants,Augusta,GA,US,33.467305,-82.08037,30909,3450 Wrightsboro Rd
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Albany,GA,US,31.6135,-84.215807,31707,2601 Dawson Rd
Chick-fil-A,Fast Food Restaurant,Albany,GA,US,31.615919,-84.21923,31707,2703 Dawson Rd
Subway,Fast Food Restaurants,Winston-Salem,NC,US,36.126089,-80.259727,27105,2808 University Pkwy
Subway,Fast Food Restaurants,Windsor,NC,US,36.008623,-76.95679,27983,113 Us Highway 13 Byp
Wendy's,Fast Food Restaurant,Walton,KY,US,38.915385,-84.632964,41094,319 Richwood Rd
Wendy's,Fast Food Restaurants,Barbourville,KY,US,36.852872,-83.864312,40906,Hc 84 Box 1938
Wendy's,Fast Food Restaurant and Burger Joint,Louisville,KY,US,38.217519,-85.540285,40299,1630 Kentucky Mills Dr
Wendy's,Fast Food Restaurants,Irvine,KY,US,37.700493,-83.996894,40336,1164 Richmond Rd
Wendy's,Fast Food Restaurant,Louisville,KY,US,38.243265,-85.516398,40243,12925 Shelbyville Rd
Wendy's,Fast Food Restaurant,Louisville,KY,US,38.201138,-85.709292,40213,4029 Poplar Level Rd
Jack in the Box,Fast Food Restaurant,Phoenix,AZ,US,33.406738,-112.101916,85041,1921 W Broadway Rd
Jack in the Box,Fast Food,Phoenix,AZ,US,33.479693,-112.254162,85037,9050 W Thomas Rd
Subway,Fast Food Restaurants,West Salem,OH,US,40.972277,-82.109674,44287,8 S Main St
Subway,Fast Food Restaurants,Cincinnati,OH,US,39.073024,-84.330926,45255,8086 Beechmont Ave
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Wilson,NC,US,35.733293,-77.951542,27893,2404 Forest Hills Rd
Arby's,Fast Food,Thomasville,NC,US,35.85768,-80.07358,27360,1126 Randolph St
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Sylva,NC,US,35.371631,-83.205132,28779,475 E Main St
Arby's,Fast Food Restaurants,Sanford,NC,US,35.459631,-79.144912,27330,2501 S Horner Blvd
Arby's,Fast Food Restaurants,Southern Pines,NC,US,35.158387,-79.413255,28387,1710 Us Highway 1 S
Arby's,Fast Food Restaurant,Rockingham,NC,US,34.924192,-79.754797,28379,1114 E Broad St
Arby's,"Restaurant, Fast Food Restaurant, and Sandwich Place Northwest Raleigh",Raleigh,NC,US,35.897974,-78.726634,27613,9221 Fairbanks
Arby's,Fast Food Restaurant,Raleigh,NC,US,35.792613,-78.683704,27607,3415 Hillsborough St
Arby's,Fast Food,Raleigh,NC,US,35.81847,-78.625172,27609,2601 Wake Forest Rd
Jack in the Box,Fast Food Restaurants,Saint Charles,MO,US,38.744165,-90.634508,63304,6096 Mid Rivers Mall Dr
Jack in the Box,Fast Food Restaurant,Saint Louis,MO,US,38.498895,-90.334758,63129,4500 Lemay Ferry Rd
Jack in the Box,Fast Food Restaurant,Herculaneum,MO,US,38.255428,-90.400024,63048,1197 Scenic Dr
Jack in the Box,Fast Food Restaurants,Cuba,MO,US,38.079899,-91.410736,65453,1112 Oak Hill Ave
Jack in the Box,Fast Food Restaurants,Arnold,MO,US,38.438524,-90.373423,63010,1289 Jeffco Blvd
Jack in the Box,Fast food restaurants,Gonzales,LA,US,30.246977,-90.921552,70737,1703 N Airline Hwy
Jack in the Box,Fast food restaurants,Gonzales,LA,US,30.210308,-90.944832,70737,2123 W Highway 30
Jack in the Box,Fast Food Restaurant,Baton Rouge,LA,US,30.520683,-91.179144,70807,8008 Scenic Hwy
Jack in the Box,Fast Food Restaurant,Baton Rouge,LA,US,30.360046,-91.125465,70820,9316 Burbank Dr
Jack in the Box,Fast Food Restaurant,Litchfield,IL,US,39.175855,-89.675151,62056,1 Corvette Dr
Burger King,Fast Food Restaurants,Kahului,HI,US,20.893311,-156.437529,96732,1 Kahului Airport Rd
King Wah,Fast Food Restaurants,Alturas,CA,US,41.49456,-120.54684,96101,404 W 12th St
Domino's Pizza,Fast Food Restaurants,Salt Lake City,UT,US,40.653101,-111.988762,84118,4086 W 5415 S
Domino's Pizza,Fast Food Restaurants,Southaven,MS,US,34.934665,-89.9824,38671,460 Church Rd E
Arby's,Fast Food,Evansdale,IA,US,42.459722,-92.249806,50707,400 Evansdale Dr
Burger King,Fast Food Restaurant,Union City,TN,US,36.411415,-89.078079,38261,1700A W Reelfoot Ave
Dairy Queen,Fast Food Restaurants,Hardinsburg,KY,US,37.767402,-86.442306,40143,1006 Old Highway 60
Rally's,Fast Food Restaurant,Cleveland,OH,US,41.418389,-81.727674,44129,6201 Brookpark Rd
Regions Bank,Fast Food Restaurants,Vincennes,IN,US,38.690147,-87.502756,47591,2202 N 6th St
SONIC Drive In,Fast Food Restaurant,Gilmer,TX,US,32.737364,-94.942021,75644,909 N Wood
Wendy's,Fast Food Restaurant,Burbank,CA,US,34.190574,-118.327835,91502,1575 N Victory Pl
Subway,Fast Food Restaurants,Federal Way,WA,US,47.313544,-122.30725,98003,1928 S Commons
7-Eleven,Fast Food Restaurants,Flower Mound,TX,US,33.041755,-97.044256,75028,1065 Cross Timbers Rd
Jimmy John's,Fast Food Restaurant,Arlington,VA,US,38.886749,-77.097547,22201,1138 N Irving
Subway,Fast Food Restaurants,Manassas,VA,US,38.781918,-77.450076,20111,8017 Centreville Rd
Whataburger,Fast Food Restaurant,San Antonio,TX,US,29.488978,-98.444786,78209,1243 Austin Hwy
KFC,Fast Food Restaurant,Plattsburgh,NY,US,44.697027,-73.48049,12901,333 Cornelia St
McDonald's,Fast Food Restaurant,Carlisle,PA,US,40.249173,-77.236544,17013,60 Noble Blvd
Wendy's,Fast Food Restaurant,West Branch,MI,US,44.249225,-84.224742,48661,2991 Cook Road
KFC,Fast Food Restaurant,Williston,ND,US,48.158162,-103.626886,58801,212 14th Street
KFC/AW,Fast Food Restaurant,Palestine,TX,US,31.752737,-95.64949,75801,1711 W Palestine Ave
KFC,Fast Food Restaurants,Houston,TX,US,29.657599,-95.355189,77051,9227 Cullen Blvd
McDonald's,Fast Food Restaurant,Wilmington,DE,US,39.761283,-75.521778,19802,4111 N Market St
Wendy's,Fast Food Restaurant,Griffin,GA,US,33.27409,-84.292978,30223,1506 W McIntosh Rd
Papa John's Pizza,Fast Food,Dallas,TX,US,32.813056,-96.753654,75214,6324 Gaston Ave
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Rice Lake,WI,US,45.401052,-91.853035,54868,2921 Decker Dr
Subway,Fast Food,Aurora,CO,US,39.739667,-104.866387,80010,11417 E Colfax Ave
Rally's,Fast Food Restaurant and Burger Joint Old North Columbus,Columbus,OH,US,40.014345,-83.010973,43202,2556 N High St
KFC,Fast Food Restaurant,Joliet,IL,US,41.575031,-88.156167, 60431-1057,3340 Mall Loop Dr Louis Joliet Mall Louis Joliet Mall
McDonald's,Fast Food Restaurants,Honolulu,HI,US,21.291676,-157.84395,96814,1450 Ala Moana Blvd
Quiznos,Fast Food Restaurants,Fredericksburg,VA,US,38.307686,-77.480634,22401,1131 Jefferson Davis Hwy
Taco John's,Fast Food Restaurant,Sheridan,WY,US,44.774259,-106.939242,82801,2175 Sugarland Dr
McDonald's,Fast Food Restaurant,Glendora,CA,US,34.107057,-117.864654,91740,117 W Arrow Hwy
Wendy's,Fast Food Restaurant,Atlanta,GA,US,33.658516,-84.417544,30354,860 Virginia Ave
Subway,Fast Food Restaurants,Potomac,MD,US,39.040468,-77.155849,20854,7741 Tuckerman Ln
KFC,Fast Food Restaurant,Baton Rouge,LA,US,30.486089,-91.082851,70814,9445 Greenwell Springs Rd
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Rochester,NY,US,43.148633,-77.597515,14607,331 Monroe Ave
Jimmy John's,Fast Food Restaurants,Bismarck,ND,US,46.802957,-100.787138,58504,301 S 3rd St
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Decatur,GA,US,33.701885,-84.267936,30034,3644 Flat Shoals Rd
KFC,Fast Food Restaurant,Temecula,CA,US,33.529215,-117.132981,92590,41850 Moreno Rd
McDonald's,Fast Food Restaurants,Whitestown,IN,US,39.979606,-86.395717,46075,4155 S Indianapolis Rd
Taco Bell,Fast Food Restaurant,Henryetta,OK,US,35.439548,-95.975402,74437,505 E Main St
KFC,Fast Food Restaurant,Ormond Beach,FL,US,29.282166,-81.063285,32174,294 W Granada Blvd
McDonalds,Fast Food Restaurants,El Paso,TX,US,31.775922,-106.379298,79925,8401 Gateway Blvd W Ste M4
Subway,Fast Food Restaurants,Evanston,WY,US,41.264699,-110.977718,82930,1920 Harrison Dr
McDonald's,Fast Food Restaurants,Williston,ND,US,48.166193,-103.625152,58801,2222 2nd Ave W
Chick-fil-A,Fast Food Restaurant,Burlington,NJ,US,40.052507,-74.841615,8016,1817 Mount Holly Rd
SUBWAY,Fast Food Restaurants,Brooklyn,NY,US,40.654906,-73.959625,11226,739 Flatbush Ave
Bojangles,Fast Food Restaurant,Hiram,GA,US,33.890714,-84.750513,30141,2017 Lake Rd
Five Guys,Fast Food Restaurant,Waltham,MA,US,42.375888,-71.252606,2451,1030 Main St
Jack in the Box,Fast Food Restaurant,Cleburne,TX,US,32.346016,-97.392868,76033,603 W Henderson St
SONIC Drive-In,"Fast Food Restaurant, Burger Joint, and Breakfast Spot",San Diego,CA,US,32.829504,-117.141212,92123,5247 Kearny Villa Rd
Chipotle Mexican Grill,Fast Food Restaurants,Paramus,NJ,US,40.919301,-74.064901,7652,81 E State Rt 4
Chick-fil-A,Fast Food Restaurant,Santa Ana,CA,US,33.699643,-117.885022,92704,3601 S Bristol St
Del Taco,Fast Food Restaurant,Santa Ana,CA,US,33.759205,-117.826481,92705,2300 N Tustin Ave
Wendy's,Fast Food Restaurant,Carpentersville,IL,US,42.103907,-88.291251,60110,151 S Western Ave
Jimmy John's,Fast Food Restaurant,Rolla,MO,US,37.951818,-91.777441,65401,1051 N Bishop Ave
McDonald's,Fast Food,Garland,TX,US,32.947305,-96.61939,75040,3310 Lavon Dr
McDonald's,Fast Food Restaurant and Burger Joint,Houston,TX,US,29.739693,-95.643664,77077,2303 Highway 6 S
Taco Bell,Fast Food Restaurants,Bristol,TN,US,36.592006,-82.220967,37620,2940 W State St
Burger King,Fast Food Restaurants,Tucson,AZ,US,32.220524,-110.806292,85710,8702 E Broadway Blvd
Five Guys,Fast Food Restaurant,Naples,FL,US,26.208926,-81.750894,34105,13020 Livingston Rd
Taco Bell,Fast Food Restaurants,Riverside,CA,US,33.946388,-117.424882,92504,5587 Arlington Ave
Checkers,Fast Food Restaurants,Naples,FL,US,26.211896,-81.77287,34109,2257 Pine Ridge Rd
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Farmington,MO,US,37.789427,-90.429267,63640,559 W Karsch Blvd
SONIC Drive In,Fast Food Restaurant,Rock Springs,WY,US,41.578233,-109.250146,82901,97 Gateway Blvd
Taco Bell / KFC,Fast Food Restaurant,Wilmington,DE,US,39.714249,-75.617018,19804,705 W Newport Pike
Dairy Queen,Ice Cream Shop and Fast Food Restaurant,Macon,GA,US,32.743405,-83.725279,31216,4700 Hartley Bridge Rd
Jack in the Box,Fast Food,Norwalk,CA,US,33.917894,-118.090902,90650,11353 Firestone Blvd
SONIC Drive In,Fast Food Restaurant,Corpus Christi,TX,US,27.682868,-97.386019,78413,6557 S Staples St
Arby's - Closed,Fast Food Restaurant,San Diego,CA,US,32.729518,-117.225478,92106,1770 Rosecrans St
KFC,Fast Food Restaurant,Portsmouth,OH,US,38.783775,-82.984373,45662-8620,3826 US Highway 23
McDonald's,Fast Food,Bellingham,WA,US,48.783899,-122.487163,98226,101 W Telegraph Rd
Shell,Fast Food Restaurant and Mexican Restaurant,De Pere,WI,US,44.439687,-88.060041,54115,1010 S Broadway
Subway,Fast Food Restaurants,Metairie,LA,US,30.001924,-90.146826,70002,2110 Veterans Memorial Blvd
Jack in the Box,Fast Food,Montebello,CA,US,34.032401,-118.129523,90640,892 N Garfield Ave
Chipotle Mexican Grill,Fast Food Restaurants,Lawrence,KS,US,38.972531,-95.289264,66049,4000 W 6th St
Wendy's,Fast Food Restaurant,El Paso,TX,US,31.787478,-106.410762,79925,6201 Montana Ave
Chick-fil-A,Fast Food Restaurants,Tampa,FL,US,28.12716,-82.368126,33647,17513 Bruce B Downs Blvd
Arby's,Fast Food,Marion,VA,US,36.842598,-81.50504,24354,947 N Main St
KFC,Fast Food Restaurant,Nashville,TN,US,36.149554,-86.861804,37209,5802 Charlotte Pike
Carl's Jr. / Green Burrito,Fast Food Restaurant,Oceanside,CA,US,33.208315,-117.285498,92056,4186 Oceanside Blvd
Jimmy John's,Fast Food Restaurant,Saint Petersburg,FL,US,27.785635,-82.728827,33710,1410 66th St N
SONIC Drive In,Fast Food Restaurant,Wichita Falls,TX,US,33.906859,-98.534243,76309,3208 Seymour Hwy
Shamus's Sandwich Shoppe,Fast Food Restaurants,Spokane,WA,US,47.65703,-117.348083,99202,4212 E Sprague Ave
Burger King,Fast Food Restaurant,Villa Rica,GA,US,33.718854,-84.937658,30180,584 Hwy 61
Wendy's,Fast Food Restaurant,San Antonio,TX,US,29.357073,-98.500687,78221,607 SW Military Dr
Arby's,Fast Food Restaurants,Cleveland,OH,US,41.418984,-81.734967,44129,5160 Ridge Rd
Long John Silvers,Fast Food Restaurant,Wooster,OH,US,40.824247,-81.931452,44691,601799 Portage Rd
McDonald's,Fast Food Restaurant,Beaverton,OR,US,45.537219,-122.867249,97006,2435 NE Town Center Dr
Fajita Grill,Fast Food Restaurant,Oswego,NY,US,43.452684,-76.529429,13126,244 W Seneca St
George's Gyros Spot 2,Fast Food Restaurants,Hobart,IN,US,41.550637,-87.274587,46342,1201 W 37th Ave
McDonald's,Fast Food Restaurant,North Bergen,NJ,US,40.80701,-74.016942,7047,8101 Tonnelle Ave
Lakewood Ranch Baptist Church,Fast Food Restaurants,Sarasota,FL,US,27.385752,-82.416168,34240,5600 Deer Dr
China Buffet,Fast Food Restaurants,Rice Lake,WI,US,45.472596,-91.741972,54868,2908 Pioneer Ave
Chick-fil-A,Fast Food Restaurants,Dayton,OH,US,39.76699,-84.056746,45431,2727 Fairfield Commons Blvd
Wendy's,Fast Food Restaurant and Burger Joint Dinsmore,Jacksonville,FL,US,30.415749,-81.74892,32219,9055 New Kings Rd
McDonald's,Fast Food Restaurants,Hutchinson,MN,US,44.875241,-94.376622,55350,1098 Highway 15 S
SONIC Drive In,Fast Food Restaurant,San Antonio,TX,US,29.611289,-98.468894,78258,18535 US Highway 281 N
KFC,Fast Food Restaurant,Athens,GA,US,33.950443,-83.408596,30606,2180 W Broad St
Steak 'n Shake,Fast Food Restaurant,Aurora,IL,US,41.755667,-88.210489,60504,4333 Fox Valley Center Drive
McDonald's,Fast Food Restaurant,Beaumont,TX,US,30.170202,-94.18503,77708,10915 Eastex Fwy
Hardee's,Fast Food Restaurant,Timmonsville,SC,US,34.133819,-79.936466,29161,315 E Smith St
Gold Star Chili,Fast Food Restaurants,Amelia,OH,US,39.020428,-84.20677,45102,1706 State Route 125
Quiznos,Fast Food Restaurant,Indianapolis,IN,US,39.769644,-86.154759,46204,150 N Delaware St
The Grille,Fast Food Restaurant,Memphis,TN,US,35.085245,-89.96176,38118,3711 Lamar Ave
Dairy Queen,Fast Food Restaurants,Philadelphia,PA,US,40.022965,-75.07733,19124,5253 Frankford Ave
Church's Chicken,Fried Chicken Joint and Fast Food Restaurant Midtown,Gary,IN,US,41.588783,-87.336765,46407,1409 Broadway
Chipotle Mexican Grill,Fast Food Restaurants,Hicksville,NY,US,40.774262,-73.527633,11801,215 N Broadway
Chick-fil-A,Fast Food Restaurants,Woodbridge,NJ,US,40.556097,-74.297002,7095,434 Woodbridge Ctr
KFC,Fast Food Restaurants,Mayfield,KY,US,36.723491,-88.62818,42066,1115 Paris Rd
Whataburger,Fast Food Restaurant,Kemah,TX,US,29.53561,-95.020701,77565,305 FM 518 Rd
McDonald's,Fast Food Restaurant,Miami,FL,US,25.84985,-80.185133,33138,8116 Biscayne Blvd
McDonald's,Fast Food Restaurants,Claremont,CA,US,34.080321,-117.718549,91711,860 S Indian Hill Blvd
McDonald's,Fast Food Restaurant,Laramie,WY,US,41.308626,-105.556909,82070,3000 E Grand Ave
Arby's - Closed,Fast Food,Athens,TX,US,32.203958,-95.862406,75751,503 West Corsicana
Good Guys Pizza,Fast Food Restaurants,North Tonawanda,NY,US,43.06383,-78.866143,14120,1248 Ruie Rd
Taco Bell,Fast Food Restaurants,Hartsville,SC,US,34.361052,-80.067242,29550,907 S 5th St
SUBWAY,Fast Food,Pensacola,FL,US,30.535397,-87.356836,32534,3225 W Nine Mile Rd
Blimpie,Fast Food Restaurant,Saint Louis,MO,US,38.601307,-90.406216,63122,1202 S Kirkwood Rd
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Tupelo,MS,US,34.316271,-88.703727,38804,908 Barnes Crossing Rd
Steak 'n Shake,Fast Food Restaurant,Saint Louis,MO,US,38.5319,-90.288196,63125,1300 Lemay Ferry Road
Wendy's,Fast Food Restaurant,Toledo,OH,US,41.673363,-83.719488,43617,7351 W Central Ave
Jimmy John's,Fast Food Restaurant,Effingham,IL,US,39.125204,-88.55811,62401,401 N Keller Dr
Culver's,Fast Food Restaurant,Columbus,IN,US,39.199195,-85.951867,47201,90 Johnson Blvd
Wendy's,Fast Food Restaurant,Orange Park,FL,US,30.180787,-81.701257,32073,753 Park St
SONIC Drive In,Fast Food Restaurant,Warren,AR,US,33.609456,-92.065487,71671,103 W Central St
Cluck-U Chicken,Fast Food Restaurant,Jersey City,NJ,US,40.721101,-74.081235,7304,568 W Side Ave
SONIC Drive In,Fast Food Restaurant,Pasco,WA,US,46.270201,-119.186038,99301,7210 Burden Boulevard
Burger King,Fast Food Restaurant,Cedar Park,TX,US,30.51772,-97.828739,78613,713 N Bell Blvd Apt 183
SONIC Drive In,Fast Food Restaurant,Beaufort,SC,US,32.424901,-80.731536,29906,340 Robert Smalls Pkwy
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Forsyth,GA,US,33.038166,-83.938809,31029,152 N Lee St
Steak 'n Shake,Fast Food Restaurants,Greensboro,NC,US,36.055197,-79.896118,27407,4409 Wendover Ave
SUBWAY,Fast Food Restaurants,Muncie,IN,US,40.195536,-85.386124,47305,308 N Walnut St
Charleys Philly Steaks,Fast Food Restaurant,Happy Valley,OR,US,45.436229,-122.573811,97086,12000 SE 82nd Ave
Islands Restaurant,Fast Food Restaurant,Vista,CA,US,33.19279,-117.253128,92081,240 South Melrose Drive
McDonald's,Fast Food,Clarksburg,WV,US,39.282019,-80.348658,26301,745 W Pike St
Moe's Southwest Grill,Fast Food Restaurants,Franklin,TN,US,35.945645,-86.828258,37067,401A Cool Springs Blvd
McDonald's,Fast Food,Philadelphia,PA,US,39.99105,-75.135332,19133,200 W Lehigh Ave
McDonald's,Fast Food Restaurants,Bogalusa,LA,US,30.789737,-89.863618,70427,250 Cumberland St
McDonald's,Fast Food Restaurant Shadowood Square,Boca Raton,FL,US,26.37015,-80.202654,33498,20594 State Road 7
Hardee's,Fast food restaurants,South Boston,VA,US,36.686954,-78.899399,24592,1010 Bill Tuck Hwy 6B
Arby's,Fast Food Restaurant,Reno,NV,US,39.555802,-119.784158,89512,2899 Northtowne Lane
McDonalds,Fast Food Restaurant,Windsor,CT,US,41.852517,-72.661528,6095,350 Bloomfield Ave
Bojangles' Famous Chicken 'n Biscuits,Fast Food,Shallotte,NC,US,33.974298,-78.402258,28470,356 Whiteville
Jimmy John's,Fast Food Restaurant,DeKalb,IL,US,41.944142,-88.773713,60115,850 Pappas Dr
McDonald's,Fast Food Restaurant,Pflugerville,TX,US,30.447701,-97.639516,78660,1548 Pecan St
McDonalds,Fast Food Restaurant,Tallahassee,FL,US,30.458428,-84.363989,32304,5052 W Tennessee St
McDonalds,Fast Food,Tallahassee,FL,US,30.433627,-84.301441,32304,809 Lake Bradford Rd
Fatburger,Fast Food,Carson,CA,US,33.872259,-118.266932,90746,501 E Albertoni St
Chipotle Mexican Grill,Fast Food,Pasadena,CA,US,34.141612,-118.132046,91101,246 S Lake Ave
Subway,Sandwich Place and Fast Food Restaurant,Jeffersonville,OH,US,39.619718,-83.60163,43128,8465 Factory Shops Blvd
Toppers Pizza,Fast Food Restaurant,Sheboygan,WI,US,43.756435,-87.713137,53081,1102 N 8th St
The Arch at McDonald's Campus Office Building,Fast Food Restaurant,Oak Brook,IL,US,41.835251,-87.944744,60523,2715 Jorie Blvd
Taco Bell,Fast Food Restaurant,San Antonio,TX,US,29.510698,-98.389067,78218,5109 Walzem Rd
Buona Vita,Fast Food Restaurant,Enfield,CT,US,42.021553,-72.540413,6082,284 N Maple St
Rick's Drive In Out,Fast Food Restaurant,Los Angeles,CA,US,34.106053,-118.256232,90039,2400 Fletcher Dr
Taco Bell,Fast Food Restaurants,Breinigsville,PA,US,40.576463,-75.622234,18031,248 N Route 100
McDonald's,Fast Food Restaurant,Dardanelle,AR,US,35.219836,-93.163892,72834,611 Union St
